duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,35553,168,5524.309090909091,649.7592592592592
36000,35663,165,5499.160714285715,631.6727272727272
36000,35930,156,5393.290909090909,635.7222222222222
36000,35963,148,5706.240740740741,639.1320754716982
36000,36000,146,4951.295081967213,578.2833333333333
36000,35889,154,6738.644444444444,738.5227272727273
36000,36000,143,4628.359375,568.3333333333334
36000,36000,137,4771.6,555.0625
36000,36000,133,4822.016666666666,605.6949152542373
36000,35695,143,4897.426229508197,582.85
36000,34842,145,5248.6,641.5555555555555
36000,35884,129,5788.538461538462,696.0
36000,36000,138,5395.339285714285,641.7454545454545
36000,36000,144,5404.875,590.5272727272727
36000,35540,140,4571.984375,561.8412698412699
36000,35647,140,5274.196428571428,627.7818181818182
36000,35888,133,4583.681818181818,535.9538461538461
36000,36000,149,5053.71186440678,617.6724137931035
36000,36000,150,5912.557692307692,703.3529411764706
36000,36000,156,5031.475409836065,592.5833333333334
36000,35658,171,6499.170212765957,668.9130434782609
36000,36000,133,5828.096153846154,698.8627450980392
36000,35998,163,5818.88679245283,680.1923076923077
36000,35738,167,5087.033333333334,596.7966101694915
36000,36000,139,5058.474576271186,618.3448275862069
36000,35667,144,4347.623188405797,519.8088235294117
36000,35561,143,4436.523076923077,549.078125
36000,36000,149,5953.3725490196075,717.16
36000,35975,147,5587.963636363636,663.1851851851852
36000,36000,135,4951.163934426229,599.45
36000,36000,154,6730.688888888889,814.7272727272727
36000,35981,119,4402.55223880597,542.5909090909091
36000,36000,136,4460.60294117647,530.3880597014926
36000,36000,162,6093.32,673.8367346938776
36000,35369,152,6005.34,715.3469387755102
36000,36000,146,5102.793103448276,607.3859649122807
36000,36000,131,4489.119402985075,544.2272727272727
36000,36000,149,5316.75,635.0363636363636
36000,36000,139,5804.923076923077,698.6470588235294
36000,35944,161,5488.214285714285,612.7454545454545
36000,35924,141,5328.446428571428,645.9454545454546
36000,35538,120,4372.835820895522,532.969696969697
36000,36000,165,7655.365853658536,855.35
36000,35885,144,6481.085106382979,754.0869565217391
36000,36000,162,6304.734693877551,727.5
36000,36000,129,4965.7,603.5084745762712
36000,35769,154,5839.725490196079,698.08
36000,35699,139,5206.228070175439,630.2678571428571
36000,35942,148,4966.901639344263,594.0833333333334
36000,35373,147,4801.8387096774195,585.1475409836065
36000,36000,145,5682.5,677.5849056603773
36000,35996,135,5237.864406779661,608.5689655172414
36000,35748,158,5560.5,668.7924528301887
36000,35919,130,4674.584615384615,556.703125
36000,35177,150,4864.758620689655,603.3508771929825
36000,35339,104,4406.875,551.6666666666666
36000,36000,143,4934.2,591.9152542372881
36000,35863,105,5738.44,712.3877551020408
36000,36000,126,5342.228070175439,637.4642857142857
36000,36000,129,5081.440677966101,607.9827586206897
36000,36000,119,5514.345454545454,646.2222222222222
36000,36000,127,6145.56,673.5102040816327
