duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,35920,99,6386.402173913043,394.46153846153845
36000,35944,73,4017.1652173913044,303.70175438596493
36000,35304,91,4107.2558139534885,277.515625
36000,36000,120,5252.148148148148,317.1588785046729
36000,35979,64,4204.241935483871,289.8211382113821
36000,35383,73,4153.6614173228345,281.92857142857144
36000,36000,66,4336.7890625,282.5275590551181
36000,35291,99,4478.377049180328,278.0495867768595
36000,35944,93,5758.742574257426,355.73
36000,35992,76,5561.580952380952,344.5192307692308
36000,35828,82,4222.033333333334,299.9495798319328
36000,35958,76,4857.060344827586,305.37391304347824
36000,35819,71,3712.2384615384617,273.5581395348837
36000,35933,70,4474.25,297.1848739495798
36000,35878,76,3955.1640625,280.4173228346457
36000,35924,84,4769.358974358975,301.12931034482756
36000,35977,109,5509.186274509804,355.3267326732673
36000,35370,108,5595.40206185567,363.9375
36000,35961,64,4126.452991452991,305.88793103448273
36000,36000,85,5007.285714285715,318.5045045045045
36000,35580,61,3773.1439393939395,264.87786259541986
36000,35870,126,5505.292929292929,365.42857142857144
36000,35955,108,4804.392857142857,323.68468468468467
36000,35373,105,5422.059405940594,352.54
36000,35072,48,4016.283464566929,283.1587301587302
36000,36000,80,4229.6,274.0077519379845
36000,35944,61,4251.687022900764,274.6384615384615
36000,35577,108,4717.881355932203,302.65811965811963
36000,36000,73,4722.609756097561,291.7049180327869
36000,35884,120,5856.495049504951,356.4
36000,36000,100,5084.009009009009,325.3181818181818
36000,36000,89,5444.9807692307695,345.3495145631068
36000,36000,41,3714.644927536232,261.992700729927
36000,34981,92,5322.188118811881,356.15
36000,35988,96,4394.428571428572,318.34234234234236
36000,35760,86,4473.6859504132235,297.4166666666667
36000,35929,84,4413.952755905511,279.0952380952381
36000,36000,94,5084.419642857143,318.85585585585585
36000,35945,69,3818.7131147540986,295.297520661157
36000,35877,67,5039.5046728971965,330.1792452830189
36000,35949,108,5385.411214953271,335.6320754716981
36000,36000,89,4487.55905511811,280.76984126984127
36000,35844,92,5068.920353982301,316.0625
36000,36000,69,4769.3893805309735,315.11607142857144
36000,35971,77,4530.731707317073,290.4918032786885
36000,35168,84,4821.727272727273,323.58715596330273
36000,35867,96,5253.472727272727,328.11009174311926
36000,35542,77,4349.096,283.6774193548387
36000,35617,87,3777.0859375,278.92913385826773
36000,35564,73,4225.687022900764,272.4769230769231
36000,35952,51,5055.648648648648,325.2818181818182
36000,35923,50,3914.424,286.4032258064516
36000,36000,107,5299.257142857143,339.125
36000,35857,70,4503.578947368421,314.2300884955752
36000,35875,87,5228.398148148148,326.38317757009344
36000,36000,99,5455.88679245283,338.0952380952381
36000,36000,92,4443.8046875,277.8897637795276
36000,35892,80,4490.830645161291,287.0
36000,36000,78,5709.555555555556,362.6938775510204
36000,35817,57,4226.396694214876,296.64166666666665
36000,35161,82,3789.8548387096776,284.8861788617886
36000,36000,119,5277.594594594595,324.1363636363636
36000,35902,98,5040.474137931034,312.3652173913043
36000,35993,92,5495.055555555556,332.7943925233645
36000,36000,69,3803.349315068493,247.4551724137931
36000,36000,60,4464.354838709677,290.8048780487805
36000,35634,71,4327.6511627906975,273.15625
36000,35909,88,4177.18320610687,272.83076923076925
36000,35923,67,4354.936,288.991935483871
36000,35880,93,4855.487394957983,302.66101694915255
36000,35839,100,5944.216494845361,368.2916666666667
36000,36000,81,4165.818181818182,299.625
36000,35976,100,4496.696721311476,296.06611570247935
36000,36000,94,4423.239669421488,299.2083333333333
