duration,service_usage,lost_cars,mean_delay_time,effective_interarrival_mean
36000,35999,86,4841.495652173913,314.3421052631579
36000,35489,83,4811.981651376147,326.8888888888889
36000,35804,74,4259.408,286.9193548387097
36000,36000,82,4477.887931034483,312.1391304347826
36000,35858,100,5309.247619047619,343.3269230769231
36000,36000,51,3829.6466165413535,271.25757575757575
36000,35876,96,4835.6949152542375,283.4188034188034
36000,35544,70,4443.581967213115,286.3471074380165
36000,36000,89,4594.748031496063,281.57936507936506
36000,35787,75,3844.028776978417,255.65217391304347
36000,35723,69,4315.9112903225805,290.9674796747967
36000,35874,114,5186.235849056604,334.7142857142857
36000,35842,88,4262.147286821705,277.984375
36000,36000,84,4697.633333333333,301.21008403361344
36000,35741,84,4426.040650406504,291.655737704918
36000,35568,85,4189.045454545455,270.4503816793893
36000,35879,100,6105.290322580645,380.05434782608694
36000,36000,84,4602.723577235773,294.3606557377049
36000,35960,75,5033.156521739131,314.5175438596491
36000,35669,86,4936.891891891892,324.22727272727275
36000,35650,99,5683.044444444445,388.59550561797755
36000,36000,100,4765.675,300.3109243697479
36000,35842,92,5017.229357798165,329.5833333333333
36000,35720,86,4101.492647058823,264.8
36000,35721,76,4144.474576271186,298.1025641025641
36000,36000,71,4390.776,287.39516129032256
36000,35929,99,4599.859504132231,294.9166666666667
36000,35593,74,4220.528,279.98387096774195
36000,35962,109,5290.146788990825,332.6111111111111
36000,36000,98,4565.427350427351,306.5258620689655
36000,36000,77,4625.706896551724,311.1304347826087
36000,35979,97,5530.028301886792,341.5238095238095
36000,35353,101,5170.490909090909,322.64220183486236
36000,35779,106,5274.392857142857,318.1711711711712
36000,36000,62,4866.805309734514,314.66964285714283
36000,35457,88,5177.794392523365,329.6792452830189
36000,35951,81,4100.954545454545,267.2442748091603
36000,35863,87,4687.811965811966,308.98275862068965
36000,35824,61,4236.0625,282.1732283464567
36000,36000,74,4453.965811965812,301.9051724137931
36000,35721,62,4107.023076923077,276.3333333333333
36000,36000,129,5182.6106194690265,321.0625
36000,35528,83,4282.843478260869,304.140350877193
36000,36000,90,4661.339130434782,314.4122807017544
36000,36000,55,3568.2428571428572,256.58992805755395
36000,36000,93,4718.830508474576,306.982905982906
36000,35992,80,5011.966101694915,306.54700854700855
36000,35129,112,4621.504201680672,302.2457627118644
36000,35819,86,4715.957983193277,301.6271186440678
36000,35856,74,3731.8515625,282.48818897637796
36000,35836,105,4541.177966101695,302.22222222222223
36000,35807,81,4441.694214876033,295.30833333333334
36000,36000,85,4606.535087719299,313.27433628318585
36000,35712,94,4618.1322314049585,298.7083333333333
36000,35876,66,4158.169354838709,289.6585365853659
36000,35983,122,5546.6355140186915,338.0377358490566
36000,36000,77,4449.771186440678,302.2991452991453
36000,36000,89,5062.184210526316,314.5840707964602
36000,35880,112,5293.140186915888,337.1132075471698
36000,36000,93,4999.672413793103,311.9304347826087
36000,35317,89,3850.711111111111,265.23880597014926
36000,36000,77,4750.672413793103,308.504347826087
36000,35815,96,5525.490196078431,353.1089108910891
36000,35945,88,4267.083333333333,273.62595419847327
36000,36000,70,4573.652892561983,295.05
36000,35848,81,4981.084905660377,338.2857142857143
36000,35776,82,4025.2105263157896,271.6818181818182
36000,35794,126,5006.805309734514,317.49107142857144
36000,36000,83,4807.6324786324785,306.8965517241379
36000,36000,85,4518.903225806452,289.3658536585366
36000,36000,85,4593.008064516129,288.4471544715447
36000,35477,87,4599.050420168067,298.43220338983053
36000,35673,61,3964.8515625,278.4488188976378
36000,35502,79,5229.0679611650485,346.0098039215686
36000,35474,57,4246.682926829269,285.4016393442623
36000,36000,85,5289.154545454546,327.7522935779817
36000,35966,103,4847.008849557522,319.00892857142856
36000,35935,78,4217.55303030303,271.9465648854962
36000,35685,87,4633.966666666666,298.890756302521
36000,35767,102,4793.876033057852,296.525
36000,35611,58,4137.5327868852455,290.3719008264463
36000,35902,57,4661.857142857143,301.41525423728814
36000,35573,54,4001.9921259842517,281.64285714285717
36000,35931,86,4821.9915254237285,303.2564102564103
36000,35858,108,5063.061403508772,312.7433628318584
36000,34876,72,4407.8943089430895,291.23770491803276
36000,34768,56,4527.141509433963,336.6
36000,35610,82,4108.603174603175,283.0
36000,36000,65,4261.888,283.08870967741933
36000,36000,63,3751.6640625,280.9527559055118
36000,36000,85,4157.4140625,280.4173228346457
36000,35989,113,5238.3557692307695,347.6601941747573
36000,35842,88,4217.440298507463,269.9323308270677
36000,35650,92,5598.450980392156,351.81188118811883
36000,35930,116,5175.127272727273,324.302752293578
36000,36000,85,4602.4152542372885,303.0940170940171
36000,35646,80,3902.3,272.08527131782944
36000,35785,92,4796.65811965812,305.6896551724138
36000,36000,85,5067.353448275862,311.37391304347824
36000,35915,80,4485.6551724137935,310.82608695652175
36000,35265,49,3551.10447761194,267.0676691729323
36000,36000,98,5243.685185185185,334.3644859813084
36000,36000,78,4320.862903225807,292.1626016260163
36000,36000,96,4347.666666666667,283.864
36000,35615,63,5306.566037735849,323.22857142857146
36000,35405,98,4803.8859649122805,311.56637168141594
36000,35420,123,6227.5053763440865,385.9347826086956
36000,35799,89,4776.64705882353,303.2881355932203
36000,36000,85,5156.736363636363,327.23853211009174
36000,35653,105,5339.245283018868,336.37142857142857
36000,35981,77,4995.362068965517,312.02608695652174
36000,35950,95,5166.053571428572,319.5045045045045
36000,36000,76,4156.65625,278.503937007874
36000,35876,99,5983.042105263158,380.82978723404256
36000,35203,92,4908.678571428572,315.81081081081084
36000,35856,63,4400.312,288.0725806451613
36000,36000,112,5872.882352941177,353.38613861386136
36000,35967,108,5645.923076923077,345.86407766990294
36000,36000,74,4238.511811023622,282.36507936507934
36000,35819,115,5619.5192307692305,343.5145631067961
36000,36000,76,3911.3858267716537,278.1507936507937
36000,35491,79,4989.526785714285,312.65765765765764
36000,36000,68,4356.446428571428,321.54954954954957
36000,36000,88,4987.327433628318,316.98214285714283
36000,35874,59,3859.5538461538463,277.5736434108527
36000,35933,89,4563.288,287.5483870967742
36000,35821,86,4710.109243697479,301.6949152542373
36000,35655,135,6230.31914893617,382.0967741935484
36000,35833,71,4477.428571428572,286.416
36000,36000,96,4546.59375,283.1023622047244
36000,35910,79,4994.451327433629,309.54464285714283
36000,35669,96,4677.585585585585,325.53636363636366
36000,36000,89,4639.364406779661,303.4871794871795
36000,35983,77,4677.297520661157,296.1166666666667
36000,35966,93,4472.065040650406,293.655737704918
36000,35985,95,5862.298969072165,358.5416666666667
36000,35823,98,4844.641025641025,308.5344827586207
36000,35910,79,4753.026086956522,307.5877192982456
36000,36000,57,3740.962962962963,265.2089552238806
36000,36000,81,4551.747967479675,290.45081967213116
36000,35963,117,5533.61320754717,341.8095238095238
36000,35697,87,4837.346534653465,357.14
36000,35200,100,4525.231404958678,292.39166666666665
36000,35914,98,6063.229166666667,374.87368421052633
36000,36000,66,3879.523076923077,278.13953488372096
36000,36000,90,4075.659090909091,273.4503816793893
36000,35987,48,3721.654929577465,247.95035460992906
36000,36000,80,4875.586206896552,311.9913043478261
36000,35929,89,4505.552845528456,292.8688524590164
36000,35552,73,4628.792,285.7903225806452
36000,36000,74,3934.1716417910447,268.30075187969925
36000,36000,45,3642.3259259259257,267.45522388059703
36000,35836,78,4901.80701754386,314.8053097345133
36000,35783,77,4038.607407407407,263.13432835820896
36000,35898,72,4462.086956521739,312.2543859649123
36000,36000,68,4542.65,299.8235294117647
36000,35673,103,4467.05737704918,296.92561983471074
36000,35036,65,3970.3828125,278.3937007874016
36000,36000,70,5126.261682242991,337.79245283018867
36000,35632,43,4107.190082644628,296.5
36000,36000,71,4474.592,289.78225806451616
36000,35386,72,3920.476923076923,273.13953488372096
36000,35680,66,4470.275862068966,305.4
36000,36000,77,4778.276422764227,292.5163934426229
36000,36000,108,5616.811320754717,340.6095238095238
36000,36000,104,5298.7657657657655,324.6454545454545
36000,36000,101,4833.55652173913,314.3333333333333
36000,35956,69,4323.056910569106,293.94262295081967
36000,36000,94,5626.598039215686,352.970297029703
36000,35561,91,4722.736,284.3467741935484
36000,35996,97,5724.340206185567,372.2083333333333
36000,36000,85,4544.418032786885,295.0
36000,35831,81,5351.557894736842,365.48936170212767
36000,36000,113,5664.145631067961,342.15686274509807
36000,35529,91,4572.438016528926,295.9583333333333
36000,35990,95,4908.142857142857,303.228813559322
36000,35545,55,3666.7737226277372,260.47058823529414
36000,35885,89,4723.295652173913,311.2280701754386
36000,35953,71,4760.672131147541,293.73553719008265
36000,35894,100,5485.707547169812,339.3142857142857
36000,36000,99,5334.0,344.02884615384613
36000,35669,84,4657.696721311476,291.7685950413223
36000,35741,102,5018.361111111111,334.0
36000,36000,43,3693.696296296296,266.8134328358209
36000,35606,78,4848.794871794872,301.0258620689655
36000,35750,81,4757.725,300.4201680672269
36000,36000,45,3937.0336134453783,303.4406779661017
36000,35763,80,4492.892857142857,314.07207207207205
36000,35834,76,4299.893442622951,295.8429752066116
36000,35553,67,4605.803278688524,291.1404958677686
36000,35318,83,4950.8230088495575,312.76785714285717
36000,36000,101,5657.15,361.4646464646465
36000,35928,104,5066.0,324.59090909090907
36000,36000,68,3985.5390625,278.8897637795276
36000,35907,101,5324.934579439252,335.8679245283019
36000,35941,95,4664.289256198347,297.6333333333333
36000,35742,55,3833.264,285.5
36000,35839,89,4244.023809523809,286.032
36000,35778,78,4653.906779661017,304.56410256410254
36000,35673,100,5920.45744680851,377.4301075268817
36000,35964,128,6209.134020618557,372.78125
36000,35545,54,3651.2153846153847,269.8139534883721
36000,35803,76,5100.651785714285,311.54954954954957
36000,36000,66,3819.5714285714284,264.6818181818182
36000,35877,68,3989.7709923664124,275.03846153846155
36000,35625,65,4389.64,283.23387096774195
36000,36000,81,4401.491228070176,309.85840707964604
36000,35853,94,5231.690909090909,323.9908256880734
36000,35961,85,4613.291338582677,284.43650793650795
36000,35716,89,4551.3050847457625,304.79487179487177
36000,36000,92,4672.2231404958675,295.05
36000,35941,64,4060.236220472441,284.05555555555554
36000,36000,113,5519.135922330097,348.51960784313724
36000,36000,97,4552.973913043478,313.64912280701753
36000,35905,70,4086.3185185185184,266.2238805970149
36000,35674,102,4312.5901639344265,294.78512396694214
36000,36000,80,4229.765151515152,271.1832061068702
36000,35651,48,4320.864,285.43548387096774
36000,36000,89,5029.616071428572,320.036036036036
36000,35841,101,5074.810810810811,322.1363636363636
36000,35951,74,4493.096,279.88709677419354
36000,35747,73,4445.355371900827,296.9916666666667
36000,35775,75,4554.714285714285,296.4491525423729
36000,36000,69,4809.610169491525,307.2735042735043
36000,35435,75,5007.876106194691,315.08035714285717
36000,35681,78,4168.857142857143,266.50757575757575
36000,35831,59,4312.652892561983,299.44166666666666
36000,36000,92,6389.549450549451,395.23333333333335
36000,35905,82,4381.097345132744,318.5
36000,35946,82,4188.161538461539,269.94573643410854
36000,36000,105,5363.11320754717,331.3809523809524
36000,35782,86,4903.529914529914,306.6810344827586
36000,35747,98,4263.8536585365855,290.4918032786885
36000,36000,69,4912.025423728814,307.22222222222223
36000,35875,99,5219.710280373832,333.79245283018867
36000,36000,87,4289.074626865671,269.3533834586466
36000,35840,48,3511.443661971831,253.91489361702128
36000,36000,91,4278.731343283582,269.49624060150376
36000,35850,94,4598.717741935484,289.2926829268293
36000,36000,80,4395.983193277311,300.6101694915254
36000,35558,85,4500.941666666667,296.02521008403363
36000,35891,75,4484.756097560976,292.6393442622951
36000,36000,98,4265.177966101695,307.05128205128204
36000,36000,82,4429.142857142857,279.592
36000,35869,91,4662.917355371901,295.26666666666665
36000,36000,117,5595.252427184466,349.34313725490193
36000,36000,83,4098.373015873016,281.656
36000,35957,60,4272.102362204724,283.56349206349205
36000,35774,71,4658.811965811966,303.6034482758621
36000,36000,69,4163.884615384615,276.4031007751938
36000,36000,100,4846.115044247787,318.01785714285717
36000,35618,78,4699.5,296.78991596638656
36000,35858,96,4761.652173913043,314.43859649122805
36000,35296,94,4951.886956521739,312.35087719298247
36000,35632,85,5245.339449541284,317.9074074074074
36000,35354,83,4367.767441860465,276.3359375
36000,35965,114,4576.848739495798,301.91525423728814
36000,36000,79,4967.690265486725,319.20535714285717
36000,35909,74,4559.816,288.05645161290323
36000,35774,56,3507.2272727272725,272.19083969465646
36000,36000,61,4550.739130434783,308.50877192982455
36000,35818,67,4009.0526315789475,268.6212121212121
36000,36000,70,4107.94776119403,270.34586466165416
36000,35904,114,5462.576923076923,346.5145631067961
36000,35678,103,4592.603305785124,291.3833333333333
36000,36000,71,4722.008403361345,303.8898305084746
36000,35954,85,4007.9541984732823,271.7923076923077
36000,36000,124,6240.726315789474,365.9148936170213
36000,36000,99,4674.866666666667,299.98319327731093
36000,35884,78,4905.90990990991,321.90909090909093
36000,36000,74,4370.241935483871,287.1951219512195
36000,35866,53,3877.953125,281.29133858267716
36000,35179,73,3807.8582677165355,282.468253968254
36000,35646,80,4976.214285714285,319.3873873873874
36000,36000,62,5072.560747663551,339.4622641509434
36000,36000,83,4344.548387096775,289.780487804878
36000,35734,72,4669.394736842105,312.82300884955754
36000,35987,97,4656.5950413223145,295.51666666666665
36000,35136,73,4537.9098360655735,288.42148760330576
36000,35713,105,5328.641509433963,328.1714285714286
36000,36000,75,4435.263565891473,281.0625
36000,35295,91,4096.744680851064,251.25714285714287
36000,36000,93,4986.051282051282,309.48275862068965
36000,35683,75,4725.087719298245,313.8495575221239
36000,35899,94,4811.737288135593,303.53846153846155
36000,35725,87,4419.06611570248,292.075
36000,35702,126,4848.553719008264,295.2
36000,35933,118,5620.009523809524,342.91346153846155
36000,35902,72,4514.678260869565,313.67543859649123
36000,35998,78,4401.284552845528,293.9918032786885
36000,35235,85,4755.878260869566,314.0175438596491
36000,35452,101,5314.931372549019,339.980198019802
36000,36000,74,4729.470588235294,302.1101694915254
36000,35582,67,4366.40625,277.6771653543307
36000,36000,93,4263.315789473684,271.9318181818182
36000,36000,78,4449.743801652892,299.8333333333333
36000,36000,76,5072.111111111111,310.2241379310345
36000,36000,71,4245.572519083969,275.0846153846154
36000,36000,114,4903.705357142857,322.23423423423424
36000,36000,95,4950.206896551724,304.2260869565217
36000,35675,80,4380.060344827586,305.7217391304348
36000,35632,84,4209.504065040651,290.9344262295082
36000,35600,86,4389.6796875,279.9527559055118
36000,35818,80,5500.212121212121,362.16326530612247
36000,36000,80,4115.821705426357,277.234375
36000,36000,79,4503.480916030534,272.8076923076923
36000,35418,80,4367.482758620689,306.37391304347824
36000,35998,74,4261.992248062015,279.703125
36000,36000,59,4233.279069767442,275.359375
36000,36000,62,3629.723076923077,274.06976744186045
36000,36000,99,5046.954545454545,327.57798165137615
36000,35798,76,4680.646017699115,320.44642857142856
36000,36000,74,4193.525179856115,260.80434782608694
36000,35867,82,4838.364406779661,304.4188034188034
36000,35739,71,4058.5038759689924,277.2890625
36000,35269,63,3935.936507936508,279.936
36000,35771,79,4703.752136752137,274.73275862068965
36000,35928,80,4404.20325203252,291.5983606557377
36000,35987,81,5132.427272727273,323.92660550458714
36000,35817,81,4750.991803278688,295.90909090909093
36000,35626,104,4950.972727272727,321.8256880733945
36000,35761,83,4503.752066115702,292.96666666666664
36000,35966,90,4879.232758620689,308.5130434782609
36000,36000,92,5068.836538461538,345.50485436893206
36000,36000,66,4425.924369747899,303.53389830508473
36000,35245,113,6045.229166666667,372.5684210526316
36000,35919,77,4097.44776119403,269.6842105263158
36000,36000,93,5239.504424778761,318.4642857142857
36000,36000,119,6376.311827956989,387.0326086956522
36000,35905,88,4542.94262295082,294.87603305785126
36000,35874,64,4554.566666666667,298.3193277310924
36000,36000,103,4929.163793103448,308.6608695652174
36000,36000,78,4501.663793103448,309.4695652173913
36000,35471,106,4086.168,286.6774193548387
36000,35906,81,4344.664,289.18548387096774
36000,35644,87,4537.727272727273,293.85
36000,35723,91,5233.459459459459,323.95454545454544
36000,35929,92,4963.663793103448,311.96521739130435
36000,36000,69,4066.8110236220473,280.74603174603175
36000,35801,73,4412.655462184874,299.1101694915254
36000,35806,94,5174.235849056604,336.3333333333333
36000,35955,96,4281.5390625,282.2834645669291
36000,35432,86,4953.383177570094,329.95283018867923
36000,35881,57,4178.6557377049185,295.0165289256198
36000,35986,97,5600.35294117647,355.61386138613864
36000,35391,75,3642.8896551724138,244.76388888888889
36000,35988,92,4459.228813559322,301.8290598290598
36000,36000,50,3679.1503759398497,269.97727272727275
36000,36000,93,5893.504950495049,358.96
36000,35970,97,4949.559633027523,309.22222222222223
36000,36000,71,4207.161016949152,306.70940170940173
36000,36000,94,4999.113043478261,315.07894736842104
36000,35413,81,5140.798165137615,324.5925925925926
36000,35736,106,4741.860869565217,313.0877192982456
36000,36000,70,4229.037593984963,271.0530303030303
36000,35549,119,6067.087912087912,393.76666666666665
36000,35732,83,4502.692307692308,304.76724137931035
36000,35986,85,5525.368932038835,349.98039215686276
36000,35761,92,4756.974576271186,299.8974358974359
36000,35556,88,5449.196261682243,334.45283018867923
36000,36000,83,5236.587155963302,328.64814814814815
36000,35737,57,4085.691056910569,281.8196721311475
36000,36000,50,4173.976377952756,282.3888888888889
36000,35848,93,4824.991150442478,320.85714285714283
36000,35479,101,5050.621621621622,319.55454545454546
36000,36000,70,3367.3,300.10084033613447
36000,35867,48,4172.381355932203,302.1111111111111
36000,36000,77,3814.4887218045114,260.77272727272725
36000,35924,101,4589.948275862069,311.5130434782609
36000,36000,71,5056.688073394495,332.25925925925924
36000,35686,64,4423.827586206897,308.5652173913044
36000,35779,98,5099.866666666667,344.97115384615387
36000,36000,74,3896.290076335878,276.03846153846155
36000,35875,69,4392.336134453782,296.771186440678
36000,36000,113,5726.320388349514,347.3137254901961
36000,35610,58,3879.855072463768,258.0875912408759
36000,35893,99,4410.720930232558,278.9296875
36000,36000,85,4801.5675675675675,321.3090909090909
36000,35929,87,5366.092592592592,334.78504672897196
36000,36000,85,4702.768595041322,294.125
36000,35384,73,5611.628865979382,358.0208333333333
36000,35759,89,4370.5905511811025,279.5
36000,35525,76,4198.246031746032,283.688
36000,36000,116,5717.17,360.7070707070707
36000,36000,38,3337.135714285714,257.6906474820144
36000,35770,106,4855.258620689655,310.6347826086957
36000,35738,109,5094.117117117117,324.0090909090909
36000,35585,92,4850.474137931034,307.9304347826087
36000,35862,94,4845.8376068376065,305.7413793103448
36000,35970,92,4540.103174603175,279.64
36000,35745,83,4412.016666666666,298.06722689075633
36000,36000,102,4952.913043478261,310.00877192982455
36000,35226,66,4354.070866141732,279.45238095238096
36000,35867,88,4671.043103448276,308.7130434782609
36000,35218,77,4185.889830508475,300.55555555555554
36000,35914,85,4869.547008547009,308.16379310344826
36000,35525,109,5139.943925233645,329.1981132075472
36000,36000,83,4833.309734513275,314.79464285714283
36000,35724,78,4439.577586206897,307.60869565217394
36000,35769,86,4853.403361344538,300.08474576271186
36000,35940,122,5083.612068965517,311.88695652173914
36000,36000,88,5039.539130434782,314.7280701754386
36000,35955,95,5239.048076923077,343.9805825242718
36000,35843,83,4073.375,278.43307086614175
36000,35852,93,5467.25,355.55555555555554
36000,36000,89,4829.04424778761,315.0
36000,35799,80,4376.683760683761,304.94827586206895
36000,35486,72,4352.657657657658,320.6272727272727
36000,35313,90,4724.606557377049,296.06611570247935
36000,36000,120,5533.477064220184,331.00925925925924
36000,35964,84,4799.353448275862,310.4782608695652
36000,36000,80,5055.398148148148,325.30841121495325
36000,35910,75,4515.432203389831,307.2991452991453
36000,36000,105,5531.495238095238,338.84615384615387
36000,35739,115,5752.48,356.34343434343435
36000,35604,84,4773.410256410257,291.8965517241379
36000,35505,53,4216.916666666667,296.6890756302521
36000,35983,113,5400.747572815534,346.29411764705884
36000,35648,76,4444.130434782609,304.5877192982456
36000,36000,65,4461.191666666667,298.4033613445378
36000,35789,81,4982.8938053097345,318.11607142857144
36000,35736,86,4533.568965517241,309.5913043478261
36000,35960,82,4712.381355932203,302.56410256410254
36000,35654,97,4794.068965517241,305.9478260869565
36000,36000,72,4715.025423728814,294.4188034188034
36000,35919,97,5022.269565217392,311.9561403508772
36000,36000,83,5174.261682242991,329.72641509433964
36000,35947,52,3910.4710144927535,261.46715328467155
36000,35609,62,4424.475,299.21008403361344
36000,35623,77,4466.814516129032,286.8536585365854
36000,35804,67,4810.974137931034,309.0
36000,35418,64,3735.0671641791046,266.16541353383457
36000,36000,85,5076.339285714285,312.5135135135135
36000,35847,54,4048.283464566929,283.515873015873
36000,34630,69,4261.715384615384,266.2480620155039
36000,35695,64,4156.2962962962965,265.1865671641791
36000,35872,116,4357.568,284.3225806451613
36000,35686,107,4598.203389830508,301.79487179487177
36000,35825,85,4234.889763779527,278.3253968253968
36000,36000,75,4517.4375,282.9133858267717
36000,36000,64,3659.965034965035,249.58450704225353
36000,35820,92,4777.5,323.73873873873873
